Date,Open,High,Low,Close,Adj Close,Volume
2022-11-10 00:00:00-05:00,4250.0,4547.43017578125,4250.0,4529.72998046875,4529.72998046875,34600
2022-11-11 00:00:00-05:00,4496.06005859375,4555.7001953125,4479.990234375,4491.43994140625,4491.43994140625,18100
2022-11-14 00:00:00-05:00,4491.43994140625,4491.43994140625,4349.43017578125,4354.740234375,4354.740234375,19100
2022-11-15 00:00:00-05:00,4429.9501953125,4516.97998046875,4383.2001953125,4510.990234375,4510.990234375,27300
2022-11-16 00:00:00-05:00,4502.35986328125,4504.93994140625,4446.0,4470.97021484375,4470.97021484375,16300
2022-11-17 00:00:00-05:00,4400.0,4406.5,4295.509765625,4391.080078125,4391.080078125,13700
2022-11-18 00:00:00-05:00,4408.68017578125,4432.990234375,4320.2998046875,4392.58984375,4392.58984375,10600
2022-11-21 00:00:00-05:00,4388.009765625,4412.93994140625,4308.0498046875,4334.72998046875,4334.72998046875,12700
2022-11-22 00:00:00-05:00,4392.64013671875,4464.06982421875,4361.8701171875,4454.669921875,4454.669921875,15000
2022-11-23 00:00:00-05:00,4452.2001953125,4519.6298828125,4422.81982421875,4500.669921875,4500.669921875,12300
2022-11-25 00:00:00-05:00,4500.0,4546.0,4472.4599609375,4498.759765625,4498.759765625,16200
2022-11-28 00:00:00-05:00,4458.43994140625,4462.6201171875,4412.7900390625,4444.9501953125,4444.9501953125,18700
2022-11-29 00:00:00-05:00,4434.41015625,4570.89013671875,4420.02001953125,4557.919921875,4557.919921875,21900
2022-11-30 00:00:00-05:00,4545.0,4657.8701171875,4488.02978515625,4639.009765625,4639.009765625,41700
2022-12-01 00:00:00-05:00,4714.14990234375,4782.8798828125,4612.02978515625,4739.85986328125,4739.85986328125,27200
2022-12-02 00:00:00-05:00,4655.93017578125,4742.68994140625,4652.02001953125,4687.60009765625,4687.60009765625,19200
2022-12-05 00:00:00-05:00,4614.91015625,4659.16015625,4515.2001953125,4649.97998046875,4649.97998046875,20600
2022-12-06 00:00:00-05:00,4672.75,4672.75,4559.419921875,4600.0,4600.0,24100
2022-12-07 00:00:00-05:00,4617.2099609375,4726.0,4597.68994140625,4725.0,4725.0,21500
2022-12-08 00:00:00-05:00,4714.1201171875,4743.4599609375,4671.5,4694.27978515625,4694.27978515625,22700
2022-12-09 00:00:00-05:00,4661.66015625,4700.0,4640.0,4648.52978515625,4648.52978515625,12000
2022-12-12 00:00:00-05:00,4649.08984375,4725.77001953125,4574.009765625,4703.25,4703.25,18500
2022-12-13 00:00:00-05:00,4941.10009765625,4973.0,4696.7998046875,4729.97998046875,4729.97998046875,30000
2022-12-14 00:00:00-05:00,4735.0,4806.10009765625,4693.2001953125,4746.64990234375,4746.64990234375,19300
2022-12-15 00:00:00-05:00,4665.31005859375,4882.68017578125,4650.10009765625,4842.31982421875,4842.31982421875,28400
