Date,Open,High,Low,Close,Adj Close,Volume
2022-11-10 00:00:00-05:00,106.66000366210938,109.62000274658203,104.08000183105469,108.48999786376953,108.06793975830078,2379200
2022-11-11 00:00:00-05:00,109.37000274658203,112.44000244140625,102.05999755859375,102.81999969482422,102.41999816894531,5020900
2022-11-14 00:00:00-05:00,102.2699966430664,108.3499984741211,102.16999816894531,107.76000213623047,107.76000213623047,3169500
2022-11-15 00:00:00-05:00,109.0,109.25,102.8499984741211,106.91000366210938,106.91000366210938,3457400
2022-11-16 00:00:00-05:00,105.43000030517578,106.04000091552734,101.87000274658203,102.69999694824219,102.69999694824219,1988400
2022-11-17 00:00:00-05:00,101.13999938964844,103.12000274658203,100.27999877929688,102.16000366210938,102.16000366210938,1608900
2022-11-18 00:00:00-05:00,101.66999816894531,102.86000061035156,98.18000030517578,101.33999633789062,101.33999633789062,1705400
2022-11-21 00:00:00-05:00,100.25,103.94000244140625,98.83999633789062,102.7699966430664,102.7699966430664,2007400
2022-11-22 00:00:00-05:00,104.73999786376953,109.79000091552734,104.70999908447266,109.68000030517578,109.68000030517578,3093100
2022-11-23 00:00:00-05:00,108.0,108.93000030517578,105.37000274658203,106.30999755859375,106.30999755859375,1714400
2022-11-25 00:00:00-05:00,106.3499984741211,109.77999877929688,106.18000030517578,108.62000274658203,108.62000274658203,1044400
2022-11-28 00:00:00-05:00,107.31999969482422,109.01000213623047,104.3499984741211,104.4000015258789,104.4000015258789,2407000
2022-11-29 00:00:00-05:00,106.25,108.12999725341797,105.12999725341797,106.4000015258789,106.4000015258789,2055800
2022-11-30 00:00:00-05:00,107.44999694824219,109.0,103.41000366210938,108.19000244140625,108.19000244140625,8646900
2022-12-01 00:00:00-05:00,108.5999984741211,108.5999984741211,103.55000305175781,103.63999938964844,103.63999938964844,2446000
2022-12-02 00:00:00-05:00,103.58999633789062,106.04000091552734,102.93000030517578,104.38999938964844,104.38999938964844,1784400
2022-12-05 00:00:00-05:00,107.0,108.87000274658203,102.73999786376953,103.4800033569336,103.4800033569336,2578100
2022-12-06 00:00:00-05:00,103.55000305175781,104.62999725341797,100.62000274658203,101.5,101.5,1557900
2022-12-07 00:00:00-05:00,100.91000366210938,102.16000366210938,99.72000122070312,100.5199966430664,100.5199966430664,2893200
2022-12-08 00:00:00-05:00,102.43000030517578,103.01000213623047,99.98999786376953,100.13999938964844,100.13999938964844,1578700
2022-12-09 00:00:00-05:00,99.7699966430664,101.12000274658203,98.6500015258789,98.69999694824219,98.69999694824219,1387400
