Date,Open,High,Low,Close,Adj Close,Volume
2022-11-10 00:00:00-05:00,121.06999969482422,125.91999816894531,120.44000244140625,125.70999908447266,125.70999908447266,594800
2022-11-11 00:00:00-05:00,126.19999694824219,127.30000305175781,124.9000015258789,125.72000122070312,125.72000122070312,636400
2022-11-14 00:00:00-05:00,124.81999969482422,127.62999725341797,124.02999877929688,124.08000183105469,124.08000183105469,477800
2022-11-15 00:00:00-05:00,125.9000015258789,127.4000015258789,124.5999984741211,124.80000305175781,124.80000305175781,691000
2022-11-16 00:00:00-05:00,124.75,125.19000244140625,122.91000366210938,124.87999725341797,124.87999725341797,377500
2022-11-17 00:00:00-05:00,123.61000061035156,125.06999969482422,122.69000244140625,124.26000213623047,124.26000213623047,639100
2022-11-18 00:00:00-05:00,125.87000274658203,126.18000030517578,123.61000061035156,126.04000091552734,126.04000091552734,681100
2022-11-21 00:00:00-05:00,128.25,130.0,120.01000213623047,122.31999969482422,122.31999969482422,1048200
2022-11-22 00:00:00-05:00,123.83000183105469,125.22000122070312,122.87999725341797,123.5,123.5,841100
2022-11-23 00:00:00-05:00,123.2699966430664,124.98999786376953,122.54000091552734,122.69999694824219,122.69999694824219,422300
2022-11-25 00:00:00-05:00,123.18000030517578,124.51000213623047,122.70999908447266,123.62000274658203,123.62000274658203,227400
2022-11-28 00:00:00-05:00,122.69999694824219,123.38999938964844,121.2699966430664,121.7699966430664,121.7699966430664,501200
2022-11-29 00:00:00-05:00,121.69999694824219,122.81999969482422,121.0,122.7699966430664,122.7699966430664,418900
2022-11-30 00:00:00-05:00,122.79000091552734,126.55999755859375,121.37000274658203,126.54000091552734,126.54000091552734,1193000
2022-12-01 00:00:00-05:00,126.87000274658203,127.69000244140625,124.18000030517578,124.54000091552734,124.54000091552734,531300
2022-12-02 00:00:00-05:00,123.4800033569336,126.06999969482422,123.19999694824219,125.08999633789062,125.08999633789062,736900
2022-12-05 00:00:00-05:00,123.79000091552734,124.11000061035156,120.80000305175781,121.87999725341797,121.87999725341797,491700
2022-12-06 00:00:00-05:00,121.63999938964844,122.3499984741211,120.7300033569336,121.88999938964844,121.88999938964844,358400
2022-12-07 00:00:00-05:00,121.55000305175781,123.86000061035156,121.05000305175781,122.72000122070312,122.72000122070312,343500
2022-12-08 00:00:00-05:00,123.3499984741211,124.13999938964844,121.45999908447266,122.05000305175781,122.05000305175781,367500
2022-12-09 00:00:00-05:00,122.22000122070312,123.05000305175781,121.27999877929688,121.36000061035156,121.36000061035156,361600
2022-12-12 00:00:00-05:00,120.81999969482422,122.04000091552734,120.37999725341797,121.16000366210938,121.16000366210938,463700
2022-12-13 00:00:00-05:00,124.5999984741211,125.5,121.83999633789062,122.76000213623047,122.76000213623047,449300
2022-12-14 00:00:00-05:00,122.80000305175781,124.9000015258789,122.11000061035156,122.56999969482422,122.56999969482422,420200
2022-12-15 00:00:00-05:00,120.8499984741211,120.8499984741211,117.80000305175781,119.58999633789062,119.58999633789062,481800
2022-12-16 00:00:00-05:00,118.48999786376953,119.91999816894531,118.0199966430664,119.06999969482422,119.06999969482422,1060900
2022-12-19 00:00:00-05:00,119.23999786376953,120.69000244140625,118.01000213623047,118.5199966430664,118.5199966430664,506400
2022-12-20 00:00:00-05:00,118.58999633789062,119.55000305175781,118.19999694824219,118.22000122070312,118.22000122070312,394100
2022-12-21 00:00:00-05:00,119.45999908447266,121.7300033569336,118.6500015258789,121.30000305175781,121.30000305175781,469000
2022-12-22 00:00:00-05:00,120.63999938964844,120.93000030517578,117.91999816894531,119.87999725341797,119.87999725341797,266600
2022-12-23 00:00:00-05:00,119.87000274658203,120.88999938964844,119.61000061035156,120.86000061035156,120.86000061035156,231100
2022-12-27 00:00:00-05:00,121.19999694824219,121.43000030517578,120.20999908447266,121.12999725341797,121.12999725341797,185200
2022-12-28 00:00:00-05:00,121.22000122070312,122.55000305175781,119.1500015258789,119.19999694824219,119.19999694824219,184300
2022-12-29 00:00:00-05:00,120.19999694824219,121.54000091552734,119.04000091552734,121.12999725341797,121.12999725341797,234800
2022-12-30 00:00:00-05:00,120.44999694824219,120.44999694824219,118.6500015258789,120.06999969482422,120.06999969482422,226000
2023-01-03 00:00:00-05:00,120.51000213623047,121.41999816894531,119.20999908447266,121.29000091552734,121.29000091552734,451700
2023-01-04 00:00:00-05:00,122.18000030517578,126.22000122070312,121.69999694824219,126.01000213623047,126.01000213623047,786400
